      0.00000         0.00000         0.00000
     0.387094        1.131032E-03     0.00000
     0.723331        8.422579E-04     0.00000
     0.999987        6.978709E-04     0.00000
      1.52357        5.775483E-04     0.00000
      0.00000         0.00000         0.00000
     0.386871        1.243915E-02     0.00000
     0.723268        9.264586E-03     0.00000
     0.999954        7.676501E-03     0.00000
      1.52356        6.353013E-03     0.00000
      0.00000         0.00000         0.00000
     0.386306        2.373625E-02     0.00000
     0.723105        1.768566E-02     0.00000
     0.999869        1.465474E-02     0.00000
      1.52352        1.212838E-02     0.00000
      0.00000         0.00000         0.00000
     0.385398        3.501230E-02     0.00000
     0.722845        2.610433E-02     0.00000
     0.999733        2.163222E-02     0.00000
      1.52346        1.790358E-02     0.00000
      0.00000         0.00000         0.00000
     0.384148        4.625731E-02     0.00000
     0.722487        3.451945E-02     0.00000
     0.999545        2.860859E-02     0.00000
      1.52338        2.367852E-02     0.00000
      0.00000         0.00000         0.00000
     0.382557        5.746129E-02     0.00000
     0.722030        4.292989E-02     0.00000
     0.999306        3.558349E-02     0.00000
      1.52328        2.945311E-02     0.00000
      0.00000         0.00000         0.00000
     0.380627        6.861427E-02     0.00000
     0.721476        5.133449E-02     0.00000
     0.999016        4.255657E-02     0.00000
      1.52315        3.522727E-02     0.00000
      0.00000         0.00000         0.00000
     0.378359        7.970630E-02     0.00000
     0.720823        5.973213E-02     0.00000
     0.998674        4.952745E-02     0.00000
      1.52301        4.100092E-02     0.00000
      0.00000         0.00000         0.00000
     0.375755        9.072749E-02     0.00000
     0.720073        6.812164E-02     0.00000
     0.998281        5.649579E-02     0.00000
      1.52284        4.677398E-02     0.00000
      0.00000         0.00000         0.00000
     0.372816        0.101668         0.00000
     0.719225        7.650191E-02     0.00000
     0.997837        6.346124E-02     0.00000
      1.52264        5.254636E-02     0.00000
      0.00000         0.00000         0.00000
     0.369545        0.112518         0.00000
     0.718279        8.487181E-02     0.00000
     0.997341        7.042340E-02     0.00000
      1.52243        5.831797E-02     0.00000
      0.00000         0.00000         0.00000
     0.365945        0.123268         0.00000
     0.717235        9.323016E-02     0.00000
     0.996794        7.738195E-02     0.00000
      1.52220        6.408874E-02     0.00000
      0.00000         0.00000         0.00000
     0.362018        0.133907         0.00000
     0.716094        0.101576         0.00000
     0.996196        8.433653E-02     0.00000
      1.52194        6.985857E-02     0.00000
      0.00000         0.00000         0.00000
     0.357768        0.144427         0.00000
     0.714856        0.109908         0.00000
     0.995547        9.128678E-02     0.00000
      1.52166        7.562739E-02     0.00000
      0.00000         0.00000         0.00000
     0.353198        0.154818         0.00000
     0.713521        0.118225         0.00000
     0.994846        9.823231E-02     0.00000
      1.52136        8.139510E-02     0.00000
      0.00000         0.00000         0.00000
     0.348311        0.165070         0.00000
     0.712089        0.126526         0.00000
     0.994095        0.105173         0.00000
      1.52103        8.716164E-02     0.00000
      0.00000         0.00000         0.00000
     0.343112        0.175174         0.00000
     0.710560        0.134809         0.00000
     0.993292        0.112108         0.00000
      1.52069        9.292691E-02     0.00000
      0.00000         0.00000         0.00000
     0.337604        0.185120         0.00000
     0.708935        0.143075         0.00000
     0.992438        0.119037         0.00000
      1.52032        9.869082E-02     0.00000
      0.00000         0.00000         0.00000
     0.331793        0.194900         0.00000
     0.707213        0.151321         0.00000
     0.991533        0.125960         0.00000
      1.51993        0.104453         0.00000
      0.00000         0.00000         0.00000
     0.325682        0.204504         0.00000
     0.705395        0.159546         0.00000
     0.990577        0.132877         0.00000
      1.51951        0.110214         0.00000
      0.00000         0.00000         0.00000
     0.319277        0.213924         0.00000
     0.703482        0.167750         0.00000
     0.989570        0.139787         0.00000
      1.51908        0.115974         0.00000
      0.00000         0.00000         0.00000
     0.312583        0.223149         0.00000
     0.701473        0.175931         0.00000
     0.988512        0.146690         0.00000
      1.51862        0.121731         0.00000
      0.00000         0.00000         0.00000
     0.305605        0.232172         0.00000
     0.699368        0.184088         0.00000
     0.987403        0.153585         0.00000
      1.51814        0.127487         0.00000
      0.00000         0.00000         0.00000
     0.298350        0.240985         0.00000
     0.697169        0.192220         0.00000
     0.986243        0.160472         0.00000
      1.51764        0.133241         0.00000
      0.00000         0.00000         0.00000
     0.290823        0.249577         0.00000
     0.694875        0.200326         0.00000
     0.985032        0.167351         0.00000
      1.51712        0.138993         0.00000
      0.00000         0.00000         0.00000
     0.283030        0.257942         0.00000
     0.692486        0.208405         0.00000
     0.983771        0.174221         0.00000
      1.51658        0.144744         0.00000
      0.00000         0.00000         0.00000
     0.274979        0.266071         0.00000
     0.690003        0.216455         0.00000
     0.982459        0.181083         0.00000
      1.51601        0.150492         0.00000
      0.00000         0.00000         0.00000
     0.266675        0.273956         0.00000
     0.687427        0.224476         0.00000
     0.981096        0.187935         0.00000
      1.51542        0.156237         0.00000
      0.00000         0.00000         0.00000
     0.258126        0.281589         0.00000
     0.684757        0.232466         0.00000
     0.979683        0.194777         0.00000
      1.51481        0.161981         0.00000
      0.00000         0.00000         0.00000
     0.249339        0.288962         0.00000
     0.681994        0.240425         0.00000
     0.978219        0.201609         0.00000
      1.51417        0.167722         0.00000
      0.00000         0.00000         0.00000
     0.240322        0.296068         0.00000
     0.679139        0.248352         0.00000
     0.976705        0.208431         0.00000
      1.51352        0.173461         0.00000
      0.00000         0.00000         0.00000
     0.231082        0.302900         0.00000
     0.676191        0.256244         0.00000
     0.975141        0.215242         0.00000
      1.51284        0.179197         0.00000
      0.00000         0.00000         0.00000
     0.221627        0.309450         0.00000
     0.673151        0.264102         0.00000
     0.973526        0.222042         0.00000
      1.51214        0.184931         0.00000
      0.00000         0.00000         0.00000
     0.211966        0.315712         0.00000
     0.670020        0.271923         0.00000
     0.971861        0.228831         0.00000
      1.51142        0.190662         0.00000
      0.00000         0.00000         0.00000
     0.202106        0.321679         0.00000
     0.666797        0.279708         0.00000
     0.970145        0.235607         0.00000
      1.51068        0.196390         0.00000
      0.00000         0.00000         0.00000
     0.192058        0.327345         0.00000
     0.663485        0.287455         0.00000
     0.968380        0.242372         0.00000
      1.50992        0.202115         0.00000
      0.00000         0.00000         0.00000
     0.181828        0.332703         0.00000
